customer_id,tax_id,tax_code,customer_name,state,city,postcode,street,number,unit,region,district,lon,lat,ship_to_address,valid_from,valid_to,units_purchased,loyalty_segment
30966150,NULL,NULL,"BORNER,  JOHN P",OR,PORTLAND,97233.0,SE 157TH AVE,200,NULL,OR,MULTNOMAH,-122.500403,45.5212034,"OR, 97233.0, SE 157TH AVE, 200",1543160409,NULL,8,2
2526243,NULL,NULL,"RAY,  JOHN L",MA,FRANKLIN,2038.0,PINE RIDGE DRIVE,54,NULL,MA,NORFOLK,-71.39163190000002,42.1003106,"MA, 2038.0, PINE RIDGE DRIVE, 54",1535288727,NULL,12,3
10910204,NULL,NULL,"GORLEWSKI,  ANDREW",IN,GRANGER,46530,DONALD LN,10038.0,NULL,Indiana,71.0,-86.062719,41.71079500000001,"IN, 46530, DONALD LN, 10038.0",1533623670,NULL,15,3
15072517,NULL,NULL,"TEPELI,  NATALIE M",NY,Tonawanda,14217 0616,CHATSWORTH AVE,16,NULL,NULL,NULL,-78.8694501,42.9774516,"NY, 14217 0616, CHATSWORTH AVE, 16",1545252910,NULL,6,1
2408984,NULL,NULL,"DELOACH,  EDWARD C",MA,LUNENBURG,1462.0,WEST TOWNSEND ROAD,306,NULL,MA,WORCESTER,-71.74715649999997,42.6214143,"MA, 1462.0, WEST TOWNSEND ROAD, 306",1531944493,NULL,12,3
6707791,NULL,NULL,"CARRIZAL,  LUIS O",CO,Longmont,80503.0,Dakota Ridge,23524,NULL,NULL,NULL,-105.2546643,40.288900700000006,"CO, 80503.0, Dakota Ridge, 23524",1519183878,NULL,5,0
4037292,NULL,NULL,"POWERS,  ANTHONY E",MA,LITTLETON,1460,HARTWELL AVENUE,171,NULL,MA,MIDDLESEX,-71.50336259999997,42.559879,"MA, 1460, HARTWELL AVENUE, 171",1539688912,NULL,8,2
5285236,NULL,NULL,"RIGA JR,  WILLIAM A",MI,NULL,48021.0,MOTT,19096.0,NULL,NULL,NULL,-82.9277772,42.4567484,"MI, 48021.0, MOTT, 19096.0",1533448403,NULL,3,0
21550799,NULL,NULL,"HILL,  ROOSEVELT",IL,Chicago,60659.0,WEST DEVON AVENUE,3615,NULL,NULL,NULL,-87.7197282,41.997054,"IL, 60659.0, WEST DEVON AVENUE, 3615",1523990581,NULL,10,2
22070894,NULL,NULL,"NUNEZ,  NICHOLAS E",IL,Chicago,60637.0,SOUTH GREENWOOD AVENUE,6627,NULL,NULL,NULL,-87.5991787,41.7741215,"IL, 60637.0, SOUTH GREENWOOD AVENUE, 6627",1528559773,NULL,8,2
10361517,NULL,NULL,"PACHECO,  SERGIO",IN,MUNCIE,47305,N WALNUT ST,826,NULL,Indiana,18.0,-85.3860094,40.2024748,"IN, 47305, N WALNUT ST, 826",1528780791,NULL,4,0
11565053,NULL,NULL,"ZIEGENBEIN,  HANS T",CA,NULL,95602,STAGS LEAP LN,1110,NULL,NULL,NULL,-121.0482762,38.96721220000001,"CA, 95602, STAGS LEAP LN, 1110",1541335534,NULL,2,0
12706952,NULL,NULL,"JOHNSON,  EDWARD R",CA,Porter Ranch,91326.0,Beckford Avenue,10960,NULL,NULL,NULL,-118.55003870000002,34.2691857,"CA, 91326.0, Beckford Avenue, 10960",1540958991,NULL,2,0
2602737,NULL,NULL,"FREEMAN,  NICKOLAS",MT,SCOBEY,59263.0,SECOND ST,210.0,NULL,MT,NULL,-105.4272265,48.7894368,"MT, 59263.0, SECOND ST, 210.0",1532016858,1554282382,0,0
25214252,NULL,NULL,"TOWNSELL,  WILLIAM H",AZ,PHOENIX,85024.0,N 22ND ST,24034.0,NULL,NULL,NULL,-112.03643259999998,33.7051455,"AZ, 85024.0, N 22ND ST, 24034.0",1527265037,NULL,9,2
8211986,NULL,NULL,"FLEMING,  SEAN P",CA,San Diego,92102,BROADWAY,2650,314,NULL,NULL,-117.1371404,32.7160417,"CA, 92102, BROADWAY, 2650",1530075460,NULL,9,2
6970662,NULL,NULL,"MALDONADO,  CHARLES",PA,ROSS,15237,TADMAR AVE,317,NULL,PA,ALLEGHENY,-80.04593659999998,40.5358824,"PA, 15237, TADMAR AVE, 317",1526110024,NULL,17,3
30830574,NULL,NULL,"TAYLOR,  KIMBERLY A",FL,ORLANDO,32821,MASON DIXON CIR,10157,NULL,NULL,ORANGE,-81.452676,28.420038,"FL, 32821, MASON DIXON CIR, 10157",1518565861,NULL,0,0
3861432,NULL,NULL,"CHEEKS,  ROBYN S",MN,Minnetrista,55331,Huckleberry Drive,6909,NULL,NULL,NULL,-93.698717,44.8922508,"MN, 55331, Huckleberry Drive, 6909",1529486675,NULL,8,2
9440771,NULL,NULL,"BAY,  ANNETTE L",GA,Suwanee,30024,Mcginnis Ferry Rd,7230,100,NULL,NULL,-84.1605164,34.06558270000001,"GA, 30024, Mcginnis Ferry Rd, 7230",1526591710,1557442612,58,3
12164234,NULL,NULL,"RODRIGUEZ,  JOSE L",KS,OLATHE,66061,W  150TH TER,25079,NULL,KS,JOHNSON COUNTY,-94.876063,38.8551734,"KS, 66061, W  150TH TER, 25079",1526454768,NULL,134,3
11482362,NULL,NULL,"ARNOLD,  DENISE C",IA,Cedar Rapids,52404.0,Muirfield Dr SW,5829,Unit 5,NULL,NULL,-91.6344649,41.9204371,"IA, 52404.0, Muirfield Dr SW, 5829",1526935879,NULL,0,0
3596895,NULL,NULL,"WHITE,  FALLON S",MN,Lindstrom,55045,Nathan Lane,28150,NULL,MN,Chisago,-92.838679,45.356547,"MN, 55045, Nathan Lane, 28150",1528357533,NULL,64,3
17385173,NULL,NULL,"SILVERSTEIN,  DEBRA L",NY,Colton,13625,Gulf Road,615,NULL,NY,St Lawrence,-74.9375309,44.5114919,"NY, 13625, Gulf Road, 615",1514796693,NULL,5,0
15229613,NULL,NULL,"CASCIO,  KERI A",CA,Monrovia,91016.0,East   Lemon Avenue,909,NULL,NULL,NULL,-117.9857878,34.1471479,"CA, 91016.0, East   Lemon Avenue, 909",1526140321,NULL,9,2
15828950,NULL,NULL,"RODRIGUEZ,  NYVEA I",CA,ANAHEIM,92804.0,S BELLA VISTA ST,148,NULL,NULL,NULL,-118.0071111,33.829869200000005,"CA, 92804.0, S BELLA VISTA ST, 148",1518911400,NULL,1,0
965477,NULL,NULL,"O DONNELL,  JAMES L",UT,SPANISH FORK,84660,SOUTH 2960  EAST,1643,NULL,UT,49049 - Utah,-111.6054094,40.0883389,"UT, 84660, SOUTH 2960  EAST, 1643",1517318397,NULL,43,3
9813162,NULL,NULL,"JASNIUK,  MICHAL M",IN,NULL,46228,PEREGRINE BLVD,5945.0,NULL,Indiana,49.0,-86.22600190000001,39.8618286,"IN, 46228, PEREGRINE BLVD, 5945.0",1519369075,1547707379,3,0
5365822,NULL,NULL,"YERKE,  EDWARD P",VA,NEW CHURCH,23415,HILLCREST DR,7253,NULL,VA,Accomack County,-75.5035807,37.9367735,"VA, 23415, HILLCREST DR, 7253",1535407983,NULL,12,3
23200537,NULL,NULL,"SCOTT,  MARVIN L",IL,BARTLETT          ,60103.0,STEARNS RD,NULL,NULL,IL,NULL,-88.2347929,41.97409879999999,"IL, 60103.0, STEARNS RD, nan",1530683911,NULL,15,3
12057350,NULL,NULL,"SABATINI,  RICHARD J",CA,Oxnard,93030.0,SONATA DR,1512,NULL,NULL,NULL,-119.1618664,34.2161922,"CA, 93030.0, SONATA DR, 1512",1530705512,NULL,25,3
4104426,NULL,NULL,"ROKOWSKI,  SCOTT D",CO,THORNTON,802412358.0,E 129TH WAY,5340,NULL,CO,NULL,-104.9266743,39.9312123,"CO, 802412358.0, E 129TH WAY, 5340",1541409223,NULL,13,3
23263076,NULL,NULL,"HENIGAN,  GAYTHON M",IL,NAPERVILLE        ,60563.0,HINTERLONG LN,1610,NULL,IL,NULL,-88.1910173,41.7805425,"IL, 60563.0, HINTERLONG LN, 1610",1531651864,NULL,60,3
3559107,NULL,NULL,"SIGNATOR,  CHRIS A",MN,LONGVILLE,56655.0,STATE 84 NE,3529,NULL,NULL,NULL,-94.2474869,46.9304758,"MN, 56655.0, STATE 84 NE, 3529",1534924439,NULL,11,3
50174372,NULL,NULL,"MORENO,  OMAR",TX,GALVESTON,77554.0,CAMINO,23147,NULL,TX,NULL,-95.0618801,29.1302401,"TX, 77554.0, CAMINO, 23147",1531927571,NULL,1,0
19770564,NULL,NULL,"LOSIK,  RICHARD F",NY,Rye,10573,Garibaldi Place,5,NULL,NY,Westchester,-73.6794288,40.9989564,"NY, 10573, Garibaldi Place, 5",1518327675,NULL,2,0
15899593,NULL,NULL,"ROMERO,  CORINNE E",CA,ANAHEIM,92804.0,W BROADWAY,2201,B112,NULL,NULL,-117.9597577,33.8293119,"CA, 92804.0, W BROADWAY, 2201",1527291608,NULL,9,2
6634256,NULL,NULL,"HOWARD,  TREACHER A",CO,Arvada,80003.0,West 84Th Way,6890,Unit 8,NULL,NULL,105.07284,39.85002,"CO, 80003.0, West 84Th Way, 6890",1519545853,NULL,14,3
9070362,NULL,NULL,"TRACY,  PATRICK K",CA,LOS OSOS,93402,GROVE ST,340.0,NULL,NULL,NULL,-120.850602,35.3179804,"CA, 93402, GROVE ST, 340.0",1545481718,1554155875,2,0
5550468,NULL,NULL,"ARENAS,  ISABEL C",MI,NULL,48161.0,AUTUMN DR,1827.0,NULL,NULL,NULL,-83.428696,41.9134585,"MI, 48161.0, AUTUMN DR, 1827.0",1520729783,NULL,0,0
20079285,NULL,NULL,"JOHNSON,  KEVIN A",CA,BERKELEY,94703,JOSEPHINE ST,1630,NULL,NULL,NULL,-122.2750404,37.8764751,"CA, 94703, JOSEPHINE ST, 1630",1527188933,NULL,3,0
1696767,NULL,NULL,"BALLESTEROS,  DIANA",VA,Henrico,23230,LIBBIE MILL WEST BLVD,5413,NULL,VA,NULL,-77.499898,37.5905219,"VA, 23230, LIBBIE MILL WEST BLVD, 5413",1516246642,NULL,16,3
6076332,NULL,NULL,"BUFORD,  EMANUEL L",MI,DETROIT,48216,20TH ST,1541.0,NULL,MI,NULL,-83.08060290000002,42.32426829999999,"MI, 48216, 20TH ST, 1541.0",1519991193,NULL,6,1
19068632,NULL,NULL,"BEOSI,  JOE",NY,Islip,11730,Dana Lane,21,NULL,NY,Suffolk,-73.19917840000002,40.72883510000001,"NY, 11730, Dana Lane, 21",1522825488,NULL,20,3
9233922,NULL,NULL,"GAMMICCHIA,  JULIE A",GA,Acworth,30102,Anniversary Ln,179,NULL,NULL,NULL,-84.6347521,34.0861821,"GA, 30102, Anniversary Ln, 179",1544019802,NULL,7,1
18535050,NULL,NULL,"RHODES,  DE'MAINE L",FL,JACKSONVILLE,32246.0,SAINTS RD,11541,NULL,NULL,NULL,-81.52137940000001,30.2951862,"FL, 32246.0, SAINTS RD, 11541",1542718482,NULL,1,0
12703717,NULL,NULL,"CAJIGAS,  JULIUS C",NJ,EATONTOWN,07724,Youmans Avenue,12,NULL,NULL,NULL,-74.0286957,40.2734026,"NJ, 07724, Youmans Avenue, 12",1535359635,NULL,26,3
19393761,NULL,NULL,"MADRIGAL,  GERARDO",NY,Hempstead,11520,Broadway,73,NULL,NY,Nassau,-73.5811422,40.6593769,"NY, 11520, Broadway, 73",1520613736,NULL,0,0
21963382,NULL,NULL,"SUS,  SEAN M",IL,Chicago,60638.0,SOUTH NASHVILLE AVENUE,5637,NULL,NULL,NULL,-87.786305,41.7893074,"IL, 60638.0, SOUTH NASHVILLE AVENUE, 5637",1537134801,NULL,18,3
32374355,NULL,NULL,"COLEMAN,  CHARLES R",WA,SNOHOMISH,98290-3208,189TH AVE,8409,NULL,NULL,NULL,-121.9762567,47.92091660000001,"WA, 98290-3208, 189TH AVE, 8409",1534292579,NULL,15,3
5932602,NULL,NULL,"KRUGER,  KARL D",PA,TYRONE,16686,ADAMS AVE,2055,NULL,PA,BLAIR,-78.2417146,40.6848518,"PA, 16686, ADAMS AVE, 2055",1515407484,NULL,4,0
32618769,NULL,NULL,"OLIVER,  ALBERT",WA,Bonney Lake,98391,196TH AVE CT E,3504,NULL,WA,NULL,-122.16808190000002,47.22558770000001,"WA, 98391, 196TH AVE CT E, 3504",1535747026,NULL,9,2
13801902,NULL,NULL,"FLORES,  MARCO A",CA,Harbor City,90710.0,Livewood Lane,23614,NULL,NULL,NULL,-118.2939462,33.8104271,"CA, 90710.0, Livewood Lane, 23614",1527955102,NULL,6,1
21742536,NULL,NULL,"DOLEZIL,  ROBERT",IL,Melrose Park,60160.0,CARYL AVENUE,1534,NULL,NULL,NULL,-87.89726970000002,41.90127929999999,"IL, 60160.0, CARYL AVENUE, 1534",1524985816,NULL,1,0
3345215,NULL,NULL,"STEELE,  GLORIA G",MA,WINTHROP,2152,MAIN STREET,149,1,MA,SUFFOLK,-70.9884761,42.3820164,"MA, 2152, MAIN STREET, 149",1534865660,NULL,4,0
17286556,NULL,NULL,"LIN,  JACK",NY,Verona,13478,Kelly Avenue,17,NULL,NY,Oneida,-75.59486120000003,43.1363996,"NY, 13478, Kelly Avenue, 17",1541453733,1548078867,11,3
20203116,NULL,NULL,"GRIFFITH,  TIFFANY L",NY,Peekskill,10566,Frost Avenue,717,NULL,NY,Westchester,-73.9246234,41.2842425,"NY, 10566, Frost Avenue, 717",1533706281,NULL,3,0
3553072,NULL,NULL,"ORTIZ JR,  ORLANDO",MA,EVERETT,2149,GLEDHILL AVENUE,50,2,MA,MIDDLESEX,-71.0447454,42.4159216,"MA, 2149, GLEDHILL AVENUE, 50",1541916178,NULL,44,3
3199324,NULL,NULL,"HERNANDEZ,  ANDREA C",MN,BECKER,55308.0,131ST             AVE  SE,9351.0,NULL,MN,NULL,-93.8882903,45.4358691,"MN, 55308.0, 131ST             AVE  SE, 9351.0",1536506591,NULL,5,0
15892400,NULL,NULL,"SHEGOG,  TERESA M",NY,Brighton,14618,French Court,609,NULL,NY,Monroe,-77.5726103,43.0979299,"NY, 14618, French Court, 609",1537307310,NULL,22,3
18544916,NULL,NULL,"WILLIAMS,  DEMETRIUS",OH,ROSSFORD,43460.0,VERNIS PL,304,NULL,OH,WOO,-83.5662433,41.6117763,"OH, 43460.0, VERNIS PL, 304",1527889189,NULL,1,0
15770676,NULL,NULL,"TORRES,  IRAIDA",OH,CANAL WINCHESTER,43110,PARK ST,72,NULL,OH,FRA,-82.812772,39.8456779,"OH, 43110, PARK ST, 72",1522530549,NULL,18,3
7212961,NULL,NULL,"TAMLEY,  KAREN M",MI,Farmington Hills,48334.0,Glen Oaks Blvd E,29297.0,NULL,MI,NULL,-83.35415649999999,42.5124031,"MI, 48334.0, Glen Oaks Blvd E, 29297.0",1515709845,NULL,4,0
26408653,NULL,NULL,"DIAZ,  JAVIER",FL,FORT LAUDERDALE,33315,CITRUS ISLE,1325,NULL,NULL,BROWARD,-80.1584975,26.106346,"FL, 33315, CITRUS ISLE, 1325",1539826244,NULL,1,0
17158508,NULL,NULL,"WALTERS,  MICHELLE",OH,KIRTLAND,44094,RUSSELLHURST DR,7825,NULL,OH,LAK,-81.36170179999998,41.6155412,"OH, 44094, RUSSELLHURST DR, 7825",1541614939,NULL,28,3
4009365,NULL,NULL,"MARVIN,  ZACHARY R",MN,New Hope,55428,Decatur Avenue North,5956,NULL,NULL,NULL,-93.3924489,45.061571,"MN, 55428, Decatur Avenue North, 5956",1537224724,NULL,8,2
2294709,NULL,NULL,"LOMAX,  AL",MA,DEERFIELD,1342.0,LOWER ROAD,128,NULL,MA,FRANKLIN,-72.62372090000002,42.5342631,"MA, 1342.0, LOWER ROAD, 128",1520161027,NULL,3,0
11070689,NULL,NULL,"CHIGAROS,  MICHAEL J",CA,NULL,94133,MASON ST,1519,NULL,NULL,NULL,-122.4121707,37.7975581,"CA, 94133, MASON ST, 1519",1538455782,NULL,12,3
16964307,NULL,NULL,"LEWSLEY,  ANTHONY B",CA,WINCHESTER,92596,CINSAULT CIR,33026,NULL,NULL,NULL,-117.0829443,33.605241,"CA, 92596, CINSAULT CIR, 33026",1545839856,NULL,2,0
13894561,NULL,NULL,"ALLEYNE,  STEVE C",NE,LINCOLN,68506.0,SOUTH ST,4831.0,NULL,NE,NULL,-96.6529456,40.7914629,"NE, 68506.0, SOUTH ST, 4831.0",1519128219,NULL,0,0
3546000,NULL,NULL,"MUNOZ,  DORIS",MA,ARLINGTON,2474,WARREN STREET,35,NULL,MA,MIDDLESEX,-71.1429664,42.4121481,"MA, 2474, WARREN STREET, 35",1521858117,NULL,0,0
29864650,NULL,NULL,"STANISZEWSKA,  WIOLETTA A",FL,MIAMI,33161,NE 150TH ST,185,NULL,NULL,MIAMI-DADE,-80.195911,25.912758,"FL, 33161, NE 150TH ST, 185",1526571190,NULL,12,3
7836644,NULL,NULL,"MURRAY,  MELVIN M",IN,RICHMOND,47374,SW   4TH ST,349.0,NULL,NULL,NULL,-84.9069348,39.8238476,"IN, 47374, SW   4TH ST, 349.0",1542899838,NULL,0,0
19189875,NULL,NULL,"HERRERA,  ERNESTO",CA,NULL,90008,S BRONSON AVE,3876,NULL,NULL,NULL,-118.33379,34.01504,"CA, 90008, S BRONSON AVE, 3876",1516134734,NULL,2,0
13671927,NULL,NULL,"ALMAGUER,  PHILIP",NY,NULL,11370.0,77 ST,21-47,NULL,NULL,NULL,-73.89240229999999,40.7691078,"NY, 11370.0, 77 ST, 21-47",1536107227,NULL,12,3
12113291,NULL,NULL,"ACOSTA,  EDWIN N",NJ,LINDEN,7036.0,East   Edgar Road,700,NULL,NULL,NULL,-74.23827170000001,40.6317226,"NJ, 7036.0, East   Edgar Road, 700",1517248585,NULL,5,0
4922346,NULL,NULL,"WILLIAMS III,  THOMAS E",RI,WEST WARWICK,02893,PLEASANT ST,22,NULL,NULL,NULL,-71.5321589,41.7225068,"RI, 02893, PLEASANT ST, 22",1533621855,NULL,9,2
5605199,NULL,NULL,"MAZUR,  STEVE L",PA,NULL,19128-3335,RIPKA ST,438,NULL,NULL,NULL,-75.22047959999998,40.0352804,"PA, 19128-3335, RIPKA ST, 438",1516955475,NULL,5,0
18542243,NULL,NULL,"WOJNICKI,  ROBERT A",NY,Albany,12209,Delaware Avenue,480,Apartment 1,NY,Albany,-73.78588359999998,42.6393889,"NY, 12209, Delaware Avenue, 480",1528914009,NULL,4,0
65130646,NULL,NULL,"LOZA,  OSCAR",MD,HAGERSTOWN,21740.0,LIBERTY ST,431.0,NULL,NULL,NULL,-77.7100215,39.6409466,"MD, 21740.0, LIBERTY ST, 431.0",1537948667,NULL,6,1
58354411,NULL,NULL,"POPP,  KEVIN P",NC,ROPER,27970.0,SWAIN ROAD,32,NULL,NULL,WASHINGTON,-76.5914897,35.925625,"NC, 27970.0, SWAIN ROAD, 32",1525429023,NULL,3,0
11008838,NULL,NULL,"RIVERA,  JOHANNA",CA,NULL,94024,WOODS LN,2100,NULL,CA,NULL,-122.0782012,37.33491710000001,"CA, 94024, WOODS LN, 2100",1545969189,NULL,1,0
5260201,NULL,NULL,"KLINE,  JOSEPH E",MI,NULL,48316.0,PLYMOUTH,2715.0,NULL,NULL,NULL,-83.0865397,42.7121686,"MI, 48316.0, PLYMOUTH, 2715.0",1516766176,1546732549,25,3
10543759,NULL,NULL,"JOHNSON,  MICHELLE",IN,ANDERSON,46016,SCOTT DR,58.0,NULL,Indiana,48.0,-85.6466155,40.0949281,"IN, 46016, SCOTT DR, 58.0",1521730490,NULL,1,0
2387057,NULL,NULL,"HERRERA GOVEA,  ROSA M",MA,SHELBURNE,1370.0,MECHANIC STREET,48,NULL,MA,FRANKLIN,-72.7363443,42.6070112,"MA, 1370.0, MECHANIC STREET, 48",1539431112,NULL,24,3
17713898,NULL,NULL,"STOLZ,  EMMERICK M",OH,TOLEDO,43608.0,E STREICHER ST,316,NULL,OH,LUC,-83.5383982,41.6804423,"OH, 43608.0, E STREICHER ST, 316",1522180617,NULL,17,3
16916996,NULL,NULL,"DINGLE,  CHRISTOPHER K",OH,BEDFORD HEIGHTS,44146,VICKIE LN,5603,NULL,OH,NULL,-81.50970670000002,41.4069319,"OH, 44146, VICKIE LN, 5603",1544108486,NULL,7,1
32856579,NULL,NULL,"GARCIA,  ERIC J",WA,Tacoma,98402,BROADWAY,711,NULL,WA,NULL,-122.440743,47.2576248,"WA, 98402, BROADWAY, 711",1542986919,NULL,18,3
24944615,NULL,NULL,"MORALES,  ENRIQUE P",AZ,PHOENIX,85033.0,W HIGHLAND AVE,6280.0,NULL,NULL,NULL,-112.1948188,33.5039483,"AZ, 85033.0, W HIGHLAND AVE, 6280.0",1540657653,1558487188,12,3
3271268,NULL,NULL,"SCANLON,  WILLIAM J",MN,HASTINGS,55033,VIEW COURT,1229,NULL,NULL,NULL,-92.8747941,44.7328502,"MN, 55033, VIEW COURT, 1229",1535387541,NULL,8,2
4047616,NULL,NULL,"RAZO,  ROBERT P",VA,RICHMOND,23223,BATTERSEA LN,425,NULL,VA,Henrico County,-77.3756585,37.547231,"VA, 23223, BATTERSEA LN, 425",1536864403,NULL,50,3
21616549,NULL,NULL,"SMITH,  ERIC",IL,Chicago,60618.0,NORTH MONTICELLO AVENUE,3301,NULL,NULL,NULL,-87.7183845,41.9411546,"IL, 60618.0, NORTH MONTICELLO AVENUE, 3301",1524296563,NULL,14,3
2400420,NULL,NULL,"STOCKDALE,  TITUS",MT,MISSOULA,59801.0,S 10TH ST W,2231.0,NULL,MT,NULL,-114.0333878,46.8602976,"MT, 59801.0, S 10TH ST W, 2231.0",1541482824,NULL,1,0
48384300,NULL,NULL,"MARTIN,  EARNESTINE",TX,NULL,77471,US 90A W,2411,NULL,NULL,NULL,-95.8528812,29.5555817,"TX, 77471, US 90A W, 2411",1523367650,NULL,3,0
16582647,NULL,NULL,"VANCE,  DE SHAWN L",NY,Amherst,14228,Glenhaven Drive,101,NULL,NY,Erie,-78.80402640000001,43.0448172,"NY, 14228, Glenhaven Drive, 101",1541519511,1559298793,23,3
5467974,NULL,NULL,"PIRTLE,  JAMES R",PA,NULL,19153-2218,PLOVER ST,2700,NULL,NULL,NULL,-75.24140030000002,39.9103697,"PA, 19153-2218, PLOVER ST, 2700",1539345309,1551603682,6,1
17555754,NULL,NULL,"CARDENAS,  ARMANDO",OH,WARREN,44484.0,EDGEHILL AVE SE,1538,NULL,OH,TRU,-80.7800165,41.2214615,"OH, 44484.0, EDGEHILL AVE SE, 1538",1537600766,NULL,7,1
10299042,NULL,NULL,"WALSH,  DANIEL R",NJ,TUCKERTON,8087.0,US Highway  9,5573,NULL,NULL,NULL,-74.4634534,39.5875379,"NJ, 8087.0, US Highway  9, 5573",1522748672,NULL,5,0
9585362,NULL,NULL,"EDWARDS,  L TANYA D",IN,NORTH MANCHESTER,46962,E MAIN ST,229,NULL,Indiana,85.0,-85.7674554,40.9989706,"IN, 46962, E MAIN ST, 229",1531044327,1558405786,6,1
12635180,NULL,NULL,"PUCILLO,  ROBERT J",NJ,HOLMDEL,7733,Stonehenge Drive,8,NULL,NULL,NULL,-74.1652666,40.3790193,"NJ, 7733, Stonehenge Drive, 8",1523158915,NULL,7,1
19510264,NULL,NULL,"MUHAMMAD,  GEORGE",OH,GREEN TOWNSHIP HAM OH,45211.0,TIMBERVIEW DR,3089.0,NULL,OH,NULL,-84.59440749999997,39.17154620000001,"OH, 45211.0, TIMBERVIEW DR, 3089.0",1528709165,NULL,27,3
26506790,NULL,NULL,"CEBALLOS,  DANIEL",FL,MIRAMAR,33027,MIRAMAR PKWY,14375,NULL,NULL,BROWARD,-80.338677,25.978757,"FL, 33027, MIRAMAR PKWY, 14375",1528147907,NULL,196,3
5829368,NULL,NULL,"BRAITHWAITE,  EBONY L",MI,NULL,48202.0,MELBOURNE,80.0,NULL,NULL,NULL,-83.0757881,42.3767867,"MI, 48202.0, MELBOURNE, 80.0",1545609074,NULL,9,2
17614239,NULL,NULL,"PEREZ,  ALBERT",NY,Kingsbury,12839,Main Street,335,NULL,NY,Washington,-73.5786162,43.312451,"NY, 12839, Main Street, 335",1517431287,1560062271,3,0
9114520,NULL,NULL,"ANGARONE,  DEAN J",PA,EMMAUS,18049,VERA CRUZ RD,4802,NULL,NULL,NULL,-75.5030069,40.5118654,"PA, 18049, VERA CRUZ RD, 4802",1531388707,NULL,6,1
278344,NULL,NULL,"CERRITO,  DUANE L",VT,SWANTON,05488,JOHN DR,6,NULL,VT,NULL,-73.12130379999998,44.9293158,"VT, 05488, JOHN DR, 6",1537122404,NULL,15,3
1247970,NULL,NULL,"LUGO,  DAVID",UT,ST GEORGE,84790.0,E 2830 S ST,2401.0,NULL,UT,NULL,-113.5345565,37.0609215,"UT, 84790.0, E 2830 S ST, 2401.0",1539519767,NULL,29,3
17333082,NULL,NULL,"OCHOA,  RAUL",OH,NULL,44813.0,CLEVER RD,6447,NULL,OH,RIC,-82.5672792,40.5811446,"OH, 44813.0, CLEVER RD, 6447",1515824811,1552015502,6,1
5973834,NULL,NULL,"LUCAS,  STACEY",MI,NULL,48212.0,E DAVISON,6800.0,NULL,NULL,NULL,-83.031669,42.423213,"MI, 48212.0, E DAVISON, 6800.0",1529654621,NULL,1,0
30620691,NULL,NULL,"ROSALES,  WILLIAM M",OR,SCIO,97374,PROVIDENCE DR,40611,NULL,NULL,NULL,-122.7835995,44.621224100000006,"OR, 97374, PROVIDENCE DR, 40611",1525409501,NULL,25,3
4849575,NULL,NULL,"CARTER,  CARL M",RI,PROVIDENCE,02908,HOOKER ST,15,NULL,NULL,NULL,-71.4578988,41.8462922,"RI, 02908, HOOKER ST, 15",1542479645,NULL,13,3
17654777,NULL,NULL,"GARNER,  SANDRA Y",CA,GILROY,95020,LILLY AVE,205,NULL,NULL,NULL,-121.57956670000002,37.0234338,"CA, 95020, LILLY AVE, 205",1538237190,NULL,17,3
10877080,NULL,NULL,"PICKETT,  RODNEY",NJ,NEWARK,7114.0,Miller Street,209,NULL,NULL,NULL,-74.1778752,40.717826,"NJ, 7114.0, Miller Street, 209",1517579944,NULL,22,3
31728676,NULL,NULL,"POWELL,  DYLLUS J",WA,VANCOUVER,98682,NE 52ND WAY,26520,NULL,NULL,NULL,-122.39956709999998,45.6609292,"WA, 98682, NE 52ND WAY, 26520",1545187804,NULL,14,3
19563135,NULL,NULL,"NELSON,  VICKY L",NY,North Hempstead,11501,Westbury Avenue,165,NULL,NY,Nassau,-73.6273738,40.7474766,"NY, 11501, Westbury Avenue, 165",1515945813,NULL,25,3
29629748,NULL,NULL,"DELGADO,  MIRYAM L",OR,BEND,97702.0,SUTTLE LAKE CT,61631,NULL,NULL,NULL,-121.3446245,44.0376239,"OR, 97702.0, SUTTLE LAKE CT, 61631",1542701686,NULL,30,3
5628933,NULL,NULL,"MICHAELSEN,  MEGHAN E",CO,Centennial Co,80112,South Xenia Circle,7318,Unit D,NULL,NULL,-104.8883474,39.5834109,"CO, 80112, South Xenia Circle, 7318",1536839480,1549705238,6,1
2639633,NULL,NULL,"BULL,  THERESA A",MA,HOLBROOK,2343.0,MOHAWK ROAD,1,NULL,MA,NORFOLK,-70.9869423,42.1552828,"MA, 2343.0, MOHAWK ROAD, 1",1517398708,NULL,14,3
4962222,NULL,NULL,"OTKINS,  DESIREE M",RI,WEST WARWICK,02893,TRELLIS DR,45,NULL,NULL,NULL,-71.5048285,41.6926686,"RI, 02893, TRELLIS DR, 45",1539749402,NULL,18,3
10156890,NULL,NULL,"HESTER,  CHANEL R",IN,NULL,46220,KESSLER BLVD EDR,1020.0,NULL,Indiana,49.0,-86.14142120000002,39.8624623,"IN, 46220, KESSLER BLVD EDR, 1020.0",1537717580,NULL,39,3
8296065,NULL,NULL,"DAVIS,  CHERYL",GA,DECATUR,30032.0,Scotty Circle,2339.0,NULL,GA,NULL,-84.3030079,33.720673299999994,"GA, 30032.0, Scotty Circle, 2339.0",1529279492,NULL,7,1
